Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
venus,,,,,,,Color,Silver Metallic,Size,35,venus-silver-metallic-35,0,shopify,10,deny,manual,6300,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-silver-metallic-leather-strappy-sandal-wedding-shoes-sania-dmina_1-scaled-1.jpg,1,Silver Metallic,active
venus,,,,,,,Color,Silver Metallic,Size,35.5,venus-silver-metallic-35.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,36,venus-silver-metallic-36,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,36.5,venus-silver-metallic-36.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,37,venus-silver-metallic-37,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,37.5,venus-silver-metallic-37.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,38,venus-silver-metallic-38,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,38.5,venus-silver-metallic-38.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,39,venus-silver-metallic-39,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,39.5,venus-silver-metallic-39.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,40,venus-silver-metallic-40,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,40.5,venus-silver-metallic-40.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,41,venus-silver-metallic-41,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,41.5,venus-silver-metallic-41.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,42,venus-silver-metallic-42,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,42.5,venus-silver-metallic-42.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,43,venus-silver-metallic-43,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,Color,Silver Metallic,Size,43.5,venus-silver-metallic-43.5,0,shopify,10,deny,manual,6300,TRUE,TRUE,,,,active
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,,,,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-red-suede-strappy-sandals-shoes-sania-dmina_2-scaled-1.jpg,2,Red,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-red-suede-strappy-sandals-shoes-sania-dmina_3-scaled-1.jpg,3,Red,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-VENUS-red-suede-strappy-sandals-summer-sheos-wedding.jpg,4,Red,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-ivory-leather-strappy-sandal-wedding-shoes-sania-dmina_2-scaled-1.jpg,2,Ivory,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-ivory-leather-strappy-sandal-wedding-shoes-sania-dmina_3-scaled-1.jpg,3,Ivory,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-brown-vintage-leather-strappy-sandal-sania-dmina_2-scaled-1.jpg,2,Vintage Brown,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/VENUS-brown-vintage-leather-strappy-sandal-sania-dmina_3-scaled-1.jpg,3,Vintage Brown,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-VENUS-vintage-brown-leather-sandals-strappy-summer-shoes.jpg,4,Vintage Brown,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-VENUS-vintage-brown-leather-sandals-strappy-summer-shoes_.jpg,5,Vintage Brown,
venus,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/sania-dmina-VENUS-vintage-brown-leather-sandals-strappy-summer-shoes-.jpg,6,Vintage Brown,
avenue-high,AVENUE HIGH,<p>These classic boots are like gloves for your legs. AVENUE are designed with comfort in mind and feature 7 cm heels with a real feel of 3 cm.</p>,Sania D'Mina,Knee-High Boots,"Boots,Knee-High Boots",TRUE,Color,Black,Size,35,avenue-high-black-35,0,shopify,10,deny,manual,11700,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-black-leather-boots-sania-dmina.jpg,1,Black,active
avenue-high,,,,,,,Color,Black,Size,35.5,avenue-high-black-35.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,36,avenue-high-black-36,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,36.5,avenue-high-black-36.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,37,avenue-high-black-37,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,37.5,avenue-high-black-37.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,38,avenue-high-black-38,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,38.5,avenue-high-black-38.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,39,avenue-high-black-39,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,39.5,avenue-high-black-39.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,40,avenue-high-black-40,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,40.5,avenue-high-black-40.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,41,avenue-high-black-41,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,41.5,avenue-high-black-41.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,42,avenue-high-black-42,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,42.5,avenue-high-black-42.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,43,avenue-high-black-43,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Black,Size,43.5,avenue-high-black-43.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,35,avenue-high-brown-35,0,shopify,10,deny,manual,11700,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-brown-leather-boots-sania-dmina.jpg,1,Brown,active
avenue-high,,,,,,,Color,Brown,Size,35.5,avenue-high-brown-35.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,36,avenue-high-brown-36,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,36.5,avenue-high-brown-36.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,37,avenue-high-brown-37,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,37.5,avenue-high-brown-37.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,38,avenue-high-brown-38,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,38.5,avenue-high-brown-38.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,39,avenue-high-brown-39,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,39.5,avenue-high-brown-39.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,40,avenue-high-brown-40,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,40.5,avenue-high-brown-40.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,41,avenue-high-brown-41,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,41.5,avenue-high-brown-41.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,42,avenue-high-brown-42,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,42.5,avenue-high-brown-42.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,43,avenue-high-brown-43,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Brown,Size,43.5,avenue-high-brown-43.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,35,avenue-high-glitter-black-35,0,shopify,10,deny,manual,13000,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-black-glitter-leather-boots-sania-dmina.jpg,1,Glitter Black,active
avenue-high,,,,,,,Color,Glitter Black,Size,35.5,avenue-high-glitter-black-35.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,36,avenue-high-glitter-black-36,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,36.5,avenue-high-glitter-black-36.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,37,avenue-high-glitter-black-37,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,37.5,avenue-high-glitter-black-37.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,38,avenue-high-glitter-black-38,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,38.5,avenue-high-glitter-black-38.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,39,avenue-high-glitter-black-39,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,39.5,avenue-high-glitter-black-39.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,40,avenue-high-glitter-black-40,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,40.5,avenue-high-glitter-black-40.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,41,avenue-high-glitter-black-41,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,41.5,avenue-high-glitter-black-41.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,42,avenue-high-glitter-black-42,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,42.5,avenue-high-glitter-black-42.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,43,avenue-high-glitter-black-43,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Black,Size,43.5,avenue-high-glitter-black-43.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,35,avenue-high-glitter-silver-35,0,shopify,10,deny,manual,13000,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-silver-glitter-leather-boots-sania-dmina.jpg,1,Glitter Silver,active
avenue-high,,,,,,,Color,Glitter Silver,Size,35.5,avenue-high-glitter-silver-35.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,36,avenue-high-glitter-silver-36,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,36.5,avenue-high-glitter-silver-36.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,37,avenue-high-glitter-silver-37,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,37.5,avenue-high-glitter-silver-37.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,38,avenue-high-glitter-silver-38,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,38.5,avenue-high-glitter-silver-38.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,39,avenue-high-glitter-silver-39,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,39.5,avenue-high-glitter-silver-39.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,40,avenue-high-glitter-silver-40,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,40.5,avenue-high-glitter-silver-40.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,41,avenue-high-glitter-silver-41,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,41.5,avenue-high-glitter-silver-41.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,42,avenue-high-glitter-silver-42,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,42.5,avenue-high-glitter-silver-42.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,43,avenue-high-glitter-silver-43,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Glitter Silver,Size,43.5,avenue-high-glitter-silver-43.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,35,avenue-high-grey-35,0,shopify,10,deny,manual,11700,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-grey-suede-boots-sania-dmina.jpg,1,Grey,active
avenue-high,,,,,,,Color,Grey,Size,35.5,avenue-high-grey-35.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,36,avenue-high-grey-36,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,36.5,avenue-high-grey-36.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,37,avenue-high-grey-37,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,37.5,avenue-high-grey-37.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,38,avenue-high-grey-38,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,38.5,avenue-high-grey-38.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,39,avenue-high-grey-39,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,39.5,avenue-high-grey-39.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,40,avenue-high-grey-40,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,40.5,avenue-high-grey-40.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,41,avenue-high-grey-41,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,41.5,avenue-high-grey-41.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,42,avenue-high-grey-42,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,42.5,avenue-high-grey-42.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,43,avenue-high-grey-43,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,Color,Grey,Size,43.5,avenue-high-grey-43.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/saniadmina-avenue-boots-black-leather-front-page-image-kopia-scaled-1.jpg,2,Black,
avenue-high,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-black-glitter-leather-boots-sania-dmina_2.jpg,2,Glitter Black,
avenue-high,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-silver-glitter-leather-boots-sania-dmina_1.jpg,2,Glitter Silver,
avenue-high,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-silver-glitter-leather-boots-sania-dmina_4.jpg,3,Glitter Silver,
avenue-high,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-silver-glitter-leather-boots-sania-dmina_2.jpg,4,Glitter Silver,
avenue-high,,,,,,,,,,,,,,,,,,,,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-silver-glitter-leather-boots-sania-dmina_3.jpg,5,Glitter Silver,
avenue-high-wide-shaft,AVENUE HIGH WIDE SHAFT,"<p>The AVENUE HIGH with a wider shaft for a more relaxed fit. Same comfort, same 7 cm heel with a real feel of 3 cm.</p>",Sania D'Mina,Knee-High Boots,"Boots,Knee-High Boots",TRUE,Color,Black,Size,35,avenue-high-wide-shaft-black-35,0,shopify,10,deny,manual,11700,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-Wide-Shaft-black-leather-boots-sania-dmina.jpg,1,Black,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,35.5,avenue-high-wide-shaft-black-35.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,36,avenue-high-wide-shaft-black-36,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,36.5,avenue-high-wide-shaft-black-36.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,37,avenue-high-wide-shaft-black-37,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,37.5,avenue-high-wide-shaft-black-37.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,38,avenue-high-wide-shaft-black-38,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,38.5,avenue-high-wide-shaft-black-38.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,39,avenue-high-wide-shaft-black-39,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,39.5,avenue-high-wide-shaft-black-39.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,40,avenue-high-wide-shaft-black-40,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,40.5,avenue-high-wide-shaft-black-40.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,41,avenue-high-wide-shaft-black-41,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,41.5,avenue-high-wide-shaft-black-41.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,42,avenue-high-wide-shaft-black-42,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,42.5,avenue-high-wide-shaft-black-42.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,43,avenue-high-wide-shaft-black-43,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Black,Size,43.5,avenue-high-wide-shaft-black-43.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,35,avenue-high-wide-shaft-brown-35,0,shopify,10,deny,manual,11700,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-Wide-Shaft-brown-leather-boots-sania-dmina.jpg,1,Brown,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,35.5,avenue-high-wide-shaft-brown-35.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,36,avenue-high-wide-shaft-brown-36,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,36.5,avenue-high-wide-shaft-brown-36.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,37,avenue-high-wide-shaft-brown-37,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,37.5,avenue-high-wide-shaft-brown-37.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,38,avenue-high-wide-shaft-brown-38,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,38.5,avenue-high-wide-shaft-brown-38.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,39,avenue-high-wide-shaft-brown-39,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,39.5,avenue-high-wide-shaft-brown-39.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,40,avenue-high-wide-shaft-brown-40,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,40.5,avenue-high-wide-shaft-brown-40.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,41,avenue-high-wide-shaft-brown-41,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,41.5,avenue-high-wide-shaft-brown-41.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,42,avenue-high-wide-shaft-brown-42,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,42.5,avenue-high-wide-shaft-brown-42.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,43,avenue-high-wide-shaft-brown-43,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Brown,Size,43.5,avenue-high-wide-shaft-brown-43.5,0,shopify,10,deny,manual,11700,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Glitter Black,Size,35,avenue-high-wide-shaft-glitter-black-35,0,shopify,10,deny,manual,13000,TRUE,TRUE,https://www.saniadmina.com/wp-content/uploads/2025/07/AVENUE-HIGH-Wide-Shaft-black-glitter-leather-boots-sania-dmina.jpg,1,Glitter Black,active
avenue-high-wide-shaft,,,,,,,Color,Glitter Black,Size,35.5,avenue-high-wide-shaft-glitter-black-35.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Glitter Black,Size,36,avenue-high-wide-shaft-glitter-black-36,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Glitter Black,Size,36.5,avenue-high-wide-shaft-glitter-black-36.5,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
avenue-high-wide-shaft,,,,,,,Color,Glitter Black,Size,37,avenue-high-wide-shaft-glitter-black-37,0,shopify,10,deny,manual,13000,TRUE,TRUE,,,,active
